task,method,train_episodes,train_steps,test_episodes,test_steps,fit_s,offline_s,online_ms,TWA,Accuracy,Det. Time,Window,ThresholdStyle,single_step_ms,load,train,fit,score_calibration,score_test,thresholds,metrics,window_calibration,window_test
sorting,kern_cd_flat,50,2076,400,19124,0.5894212809798773,1.1706374578934629,0.1418694279047442,0.559630298614502,0.6950778961181641,0.4117624044418335,30,tvt_cp_band,13.249704419868069,0.0002392239985056,0.0,0.5891820569813717,0.645507303008344,3.268831834982848,0.3265277209866326,1.4866646860027686,0.0642911260947585,0.5557208957325201
sorting,kern_cd_flat_eploo,5,238,400,19124,1.6759196339990012,1.8554802168509923,0.03912165258010858,0.5474644958972931,0.6734617948532104,0.7151105046272278,50,ct_quantile,,0.0002341289946343,0.0,1.6756855050043669,0.1894441090116743,1.2503598899929784,0.1938268929952755,1.447903813997982,0.0098835261596832,0.502197406050982
sorting,kern_cd_flat_eploo,10,428,400,19124,0.10166421800386151,0.30373606807552267,0.10876683314210638,0.557341706752777,0.707714706659317,0.674520593881607,45,ct_quantile,,0.0002455509966239,0.0,0.1014186670072376,0.2202746509865392,2.5843603440152947,0.2105205449915956,1.4479901820013763,0.018202800914878,0.5043034270056523
sorting,kern_cd_flat_eploo,20,838,400,19124,0.1521753009583334,0.4035712206969037,0.12369665887114849,0.56458660364151,0.7209939002990723,0.6236970901489258,40,ct_quantile,,0.0002477019734214,0.0,0.151927598984912,0.2854302430059761,2.9200137429870665,0.2353113959834445,1.488103420997504,0.0340343232674058,0.5544388387352228
sorting,kern_cd_flat_eploo,35,1445,400,19124,0.2885492519999388,0.633509749197401,0.12330567495692096,0.581719595193863,0.7316497981548309,0.4960216075181961,25,ct_quantile,,0.0002404770057182,0.0,0.2883087749942206,0.3889598849928006,3.0690193889895454,0.2740971089806407,1.5086477040022146,0.0439993877953384,0.7109216611133888
sorting,kern_cd_flat_eploo,50,2076,400,19124,0.7773749080079141,1.3188399328500964,0.12538827065362307,0.5968488991260529,0.6588572025299072,0.1466858007013797,30,tvt_quantile,,0.0002422539982944,0.0,0.7771326540096197,0.6360817860113457,3.131429620989365,0.3217071150138508,1.507713758997852,0.0946167611691635,0.7335043330094777
sorting,kern_cd_obs,5,238,400,19124,56.03485151001951,56.080410397960804,0.01415168848301677,0.4871760964393615,0.5,0.0256477000191807,1,tvt_quantile,3.02311990497401,0.0002317170146852,0.0,56.03461979300482,0.0555112750153057,0.7566846039844677,0.2159138660063035,1.4752992480061948,0.0099523870740085,0.486047713435255
sorting,kern_cd_obs,10,428,400,19124,0.045442428003298,0.1148387282446492,0.014371189178162698,0.5158104062080383,0.6850503921508789,0.6260324954986572,30,tvt_cp_band,3.02311990497401,0.0002313930017407,0.0,0.0452110350015573,0.0800070170080289,0.736925784003688,0.2037611819978337,1.4839754079876002,0.0106107167666777,0.4620911621605046
sorting,kern_cd_obs,20,838,400,19124,0.0579824149899649,0.1251578880765009,0.018176083473501935,0.5191263914108276,0.6315817952156066,0.3100080043077469,11,tvt_cp_band,3.02311990497401,0.0002286050003021,0.0,0.0577538099896628,0.087883767002495,0.8116278059897013,0.230197357974248,1.4651034220005386,0.020708293915959,0.4640283856424503
sorting,kern_cd_obs,35,1445,400,19124,0.223796348000178,0.39764553395798424,0.02874786242409203,0.5484614908695221,0.6760243952274323,0.3385516017675399,4,ct_quantile,3.02311990497401,0.0002285540103912,0.0,0.2235677939897868,0.2099123939988203,1.0160386040224694,0.2746692789951339,1.453879919979954,0.0360632080410141,0.4662644830241333
sorting,kern_cd_obs,50,2076,400,19124,0.4078565849922596,0.568783898692345,0.03455240481007989,0.5803043067455291,0.714922297000885,0.4194594025611877,1,ct_quantile,3.02311990497401,0.0002442850091028,0.0,0.4076122999831568,0.2154530069965403,1.1552204390172849,0.3268801179947331,1.5041501639934722,0.0545256932964548,0.4944402494293172
sorting,kern_cd_obs_eploo,5,238,400,19124,16.02660490301787,16.05474997201236,0.013687421566557102,0.543663102388382,0.7094321072101593,0.6522829055786132,13,tvt_cp_band,,0.0002257380110677,0.0,16.0263791650068,0.0341715179965831,0.760453488008352,0.1921566630189772,1.4329968910024036,0.0060264490020927,0.498695237969514
sorting,kern_cd_obs_eploo,10,428,400,19124,0.0312953050015494,0.09025191495311441,0.014902046612906372,0.5541357934474945,0.6610278964042664,0.6315517961978913,25,ct_quantile,,0.0002694500144571,0.0,0.0310258549870923,0.0769017850107047,0.7835999880044255,0.2243585519900079,1.418872451002244,0.0179451750591397,0.4986132485792041
sorting,kern_cd_obs_eploo,20,838,400,19124,0.044041222019586594,0.1044137676944955,0.019909963715018263,0.5535711050033569,0.671744292974472,0.6061943948268891,20,ct_quantile,,0.0002255430154036,0.0,0.043815679004183,0.0834802160097751,0.8791886330000125,0.2323526079999283,1.4334199610166252,0.0231076703348662,0.4984304869140032
sorting,kern_cd_obs_eploo,35,1445,400,19124,0.1468595309997908,0.2554584727040491,0.025626994530693534,0.5745482087135315,0.7217849016189575,0.5242109090089798,20,ct_quantile,,0.0002320389903616,0.0,0.1466274920094292,0.1459478930046316,0.9744206609902905,0.2733269979944452,1.4748584709886927,0.0373489513003733,0.4843300175853073
sorting,kern_cd_obs_eploo,50,2076,400,19124,0.488079552014824,0.6211123180692084,0.033964656180324924,0.5845203936100006,0.7307504951953888,0.5018074959516525,9,ct_quantile,,0.0002503370051272,0.0,0.4878292150096968,0.1866856830019969,1.1320041230064817,0.3171061630127951,1.49043261402403,0.0536529169476125,0.4824640382139478
sorting,logpzo,5,238,400,19124,7.173288938967744,7.703036582097411,4.373072233899936,0.5078047096729279,0.6678840160369873,0.6197973132133484,35,tvt_cp_band,,0.0590319139882922,0.0,7.114257024979452,0.5358522390015423,84.14265396501287,0.192224177008029,1.5311676830169745,0.006104595871875,0.5120205639104825
sorting,logpzo,10,428,400,19124,18.643635665997863,19.873684676975245,4.754937507823495,0.5496926069259643,0.6630291819572449,0.6369762063026428,35,tvt_cp_band,,0.0846281219855882,0.0,18.559007544012275,1.2417975919961464,91.44766113799416,0.2070178420108277,1.5303784860007,0.0117485810187645,0.5142362383776344
sorting,logpzo,20,838,400,19124,39.30968178401235,42.98876011089305,4.486342630642828,0.5304326951503754,0.7018121004104614,0.571967601776123,40,tvt_cp_band,,0.2768927460128907,0.0,39.03278903799946,3.7016373859951273,86.30721533900942,0.2303499190020375,1.5102454730076715,0.0225590591144282,0.5103988705959637
sorting,logpzo,35,1445,400,19124,47.309822355018696,50.78004007891286,2.3959477576946053,0.5330712974071503,0.6556389093399048,0.4127723038196563,4,ct_quantile,,0.0726126570079941,0.0,47.2372096980107,3.508393961004913,46.31786956998985,0.2684484769997652,1.4982427340000868,0.038176237110747,0.4977646518382244
sorting,logpzo,50,2076,400,19124,48.41057351697236,52.53184175232309,2.441694771279787,0.5456608057022094,0.6618862986564636,0.4579427003860473,3,ct_quantile,,0.0700860869837924,0.0,48.34048742998857,4.1782136500114575,47.21099493600195,0.3202990810095798,1.5442272940126711,0.0569454146607313,0.516024130047299
sorting,rnd_a,5,238,400,19124,349.1781759010046,349.47567251272267,2.9627316117019347,0.5413781046867371,0.6181067109107972,0.1901689991354942,50,tvt_quantile,,0.0232488579931668,349.1549203460163,6.696995114907622e-06,0.3037466449895873,57.16670114797307,0.1902604009956121,1.5668386629840825,0.0062500332714989,0.5074218057852704
sorting,rnd_a,10,428,400,19124,348.5153955979913,351.26158291313914,2.3846200613122566,0.5445539057254791,0.6419676005840301,0.2436861991882324,50,tvt_quantile,,0.1058893389999866,348.4095000879897,6.171001587063074e-06,2.757583277008962,46.1108983750164,0.2052549030049704,1.5538931259943638,0.0113959618611261,0.5074243224808015
sorting,rnd_a,20,838,400,19124,348.3285074829764,351.4257588230539,3.265130733392026,0.5676590919494628,0.6711495041847229,0.263975504040718,50,tvt_quantile,,0.0670928159961476,348.2614082489745,6.418005796149373e-06,3.120143531006761,62.95742553900345,0.2332929219992365,1.5681608009908814,0.0228921909292694,0.5150653936143499
sorting,rnd_a,35,1445,400,19124,333.9183502579981,335.96157986469916,1.5909922875420524,0.595076197385788,0.7257470965385437,0.3606769025325775,45,tvt_cp_band,,0.0209303890005685,333.8974145760003,5.292997229844332e-06,2.081276915007038,30.920690510014538,0.2729768450080883,1.544428083987441,0.0380473083059769,0.4945540030603297
sorting,rnd_a,50,2076,400,19124,273.09580718597863,275.8966268777149,1.3428473120675666,0.572158807516098,0.6654766976833344,0.2256109043955803,50,tvt_quantile,,0.0228774529823567,273.07292459899327,5.134003004059196e-06,2.8582198299991437,26.19988673599437,0.3241863150033168,1.5862469910061918,0.0574001382628921,0.5192747400142252
sorting,rnd_oe,5,238,400,19124,364.2775106629706,365.7553391488036,2.435790077673278,0.4994314014911651,0.5,0.001137000019662,20,tvt_cp_band,,0.1486080959730316,364.1288939899823,8.57701525092125e-06,1.4839502820104826,47.08667174002039,0.1906493690039497,1.6907509730081074,0.0061217961774673,0.5046222945966292
sorting,rnd_oe,10,428,400,19124,338.0878955429944,340.1749734568293,2.8164128157077113,0.4949860960245132,0.5,0.0100279998034238,11,tvt_quantile,,0.1480064140050672,337.93988184200134,7.286987965926528e-06,2.0983925350010395,54.35835622000741,0.2048745569773018,1.680754825996701,0.0113146211660932,0.4972775324131362
sorting,rnd_oe,20,838,400,19124,332.6734793189971,338.6773628979863,2.494691357211871,0.4946224004030227,0.5,0.0107549999840557,2,tvt_quantile,,0.1769914730102755,332.4964810849924,6.76099443808198e-06,6.02623630699236,48.20600932399975,0.2322853289952036,1.684577028005151,0.0223527280031703,0.4975318086799234
sorting,rnd_oe,35,1445,400,19124,316.29091146599967,318.0972291402868,1.4990030030546422,0.4996571063995361,0.5767070055007935,0.1701286986470222,1,ct_quantile,,0.1165744290046859,316.174330312002,6.724992999807e-06,1.8427815260074567,29.151141544018174,0.2689397649955936,1.508935748017393,0.0364638517203275,0.4842081136011984
sorting,rnd_oe,50,2076,400,19124,164.65328156400938,167.34729750163388,1.3520629428390587,0.519080200791359,0.584536898136139,0.1380056001245975,1,ct_quantile,,0.1183851849928032,164.53488796800957,8.41100700199604e-06,2.750481507973745,26.367216910992283,0.3231039639795199,1.5416989120130893,0.0564655703492462,0.5103651921381243
sorting,rnd_oe_and_entropy,5,238,400,19124,364.3122375299281,365.99744845280657,3.319749174180118,0.5496283888816833,0.6263757944107056,0.3333063036203384,2/5,ct_quantile,,0.1488452819467056,364.1288939899823,0.03449825799907552,1.697450742998626,64.47456217402942,0.38501576299313445,27.31528521401924,0.012239820120157601,0.9876789670088328
sorting,rnd_oe_and_entropy,10,428,400,19124,338.1240725479729,340.60007663455326,3.6940039274247396,0.5495793998241425,0.6337593853473663,0.4547889977693558,2/20,ct_quantile,,0.1482756469922605,337.93988184200134,0.03591505897929883,2.498326545988675,71.62272694602143,0.41119169897865504,27.472613426012686,0.0223224594083148,0.9785958379507065
sorting,rnd_oe_and_entropy,20,838,400,19124,332.71959735197015,339.46070210510516,3.3763894953416314,0.5523247003555298,0.6384988069534302,0.4505222022533416,3/20,ct_quantile,,0.1772225199965759,332.4964810849924,0.045893746981164385,6.784728927974357,65.54854511498706,0.46701042100903567,27.369605334009975,0.0436241748393512,0.9784724060737062
sorting,rnd_oe_and_entropy,35,1445,400,19124,316.34381962098996,319.4141408414289,2.3633089481072886,0.5492609977722168,0.6381472945213318,0.4454472005367279,2/20,ct_quantile,,0.11679246698622579,316.174330312002,0.05269684200175101,3.143012984015513,46.152964300999884,0.5381080179940909,27.054926441021962,0.07269176357658569,0.957043977396097
sorting,rnd_oe_and_entropy,50,2076,400,19124,164.68688797598588,169.24230469579925,2.233083092802074,0.5545251071453094,0.6419201076030732,0.463306701183319,1/20,ct_quantile,,0.11860612398595541,164.53488796800957,0.0333938839903567,4.665733021975029,43.71339897500002,0.6502372169925366,27.599833461048547,0.1103163021616637,1.0079179082531482
sorting,similarity,5,238,400,19124,0.3500885800167452,0.37402215186739335,0.07307809937248454,0.4923952013254166,0.5,0.0152098000049591,1,tvt_quantile,,0.0001971810124814,0.0,0.3498913990042638,0.0298945289978291,1.8808261090016456,0.1902982860046904,1.550302540010307,0.005960957147181,0.4832805366022512
sorting,similarity,10,428,400,19124,0.31643088298733335,0.3522329131665172,0.07283582840134263,0.5079545021057129,0.6566126942634583,0.4260038018226623,1,ct_quantile,,0.0001885480014607,0.0,0.3162423349858727,0.0490933110122568,1.8805814570223447,0.205169057007879,1.5398206700047012,0.0132912808330729,0.4876690746750682
sorting,similarity,20,838,400,19124,0.2371988829982001,0.30003906684578385,0.07321786024121017,0.4883368998765945,0.6158486008644104,0.3616015017032623,1,ct_quantile,,0.0002171260130126,0.0,0.2369817569851875,0.084467108012177,1.8898980730155015,0.2321976469829678,1.541525155014824,0.0216269241645932,0.4896797137625981
sorting,similarity,35,1445,400,19124,0.3046210920147131,0.41179477685363947,0.07258298983605799,0.5684919953346252,0.6863623976707458,0.2958064973354339,9,ct_quantile,,0.0001999700034502,0.0,0.3044211220112629,0.1444455689925234,1.8699051510193383,0.2720331379969138,1.5337823389854748,0.037271884153597,0.4818280533945653
sorting,similarity,50,2076,400,19124,0.3809001630288548,0.5311867077543865,0.07216967699407037,0.5557282030582428,0.6813387930393219,0.4054068982601165,3,ct_quantile,,0.000194578024093,0.0,0.3807055850047618,0.2045721989998128,1.88692277399241,0.3134638589981477,1.5295784370100591,0.0542856542742811,0.5067498711578082
sorting,tc,5,238,400,19124,0.0002912280033342456,0.23635407909750936,0.9051809826834455,0.5034019947052002,0.5103449821472168,0.6711710095405579,11,tvt_cp_band,,0.0002846420102287,0.0,6.58599310554564e-06,0.2421894099970813,17.80967948801117,0.1927408430201467,1.5903146880154964,0.0061265589029062,0.4989983751729596
sorting,tc,10,428,400,19124,0.00026480501401237916,0.43891381501453,0.9042735097497776,0.5033550262451172,0.5103449821472168,0.6756759881973267,11,tvt_cp_band,,0.0002588490024209,0.0,5.956011591479182e-06,0.4498419319861568,17.792541904986138,0.2056715340004302,1.524671641003806,0.0111929219856392,0.4992153045313898
sorting,tc,20,838,400,19124,0.00025411901879115366,0.7834801768476608,0.9051723918304767,0.4991394996643066,0.5091954052448273,0.3840943962335587,2,ct_quantile,,0.0002477529924362,0.0,6.366026354953647e-06,0.8051679070049431,17.811244129989063,0.2325734530168119,1.5396201660041695,0.0219418491760734,0.5007273086230271
sorting,tc,35,1445,400,19124,0.0002530409838072223,1.338013619708363,0.8617621373783526,0.4981581002473831,0.515212994813919,0.7541010975837708,15,tvt_cp_band,,0.0002467049926053,0.0,6.3359912019222975e-06,1.3756873160018586,16.969199688988738,0.2750196430133655,1.5096581499965396,0.0379267372773028,0.4888605737651232
sorting,tc,50,2076,400,19124,0.0002552100049796466,1.954461055691354,0.8840732141357351,0.4959230065345764,0.5083366960287095,0.3844434008002281,2,ct_quantile,,0.000248738011578,0.0,6.471993401646614e-06,2.011454233987024,17.421898739004973,0.3255735760030802,1.5460597019991835,0.0572483883006498,0.5148825918731745
stacking,entropy,5,240,800,64883,0.0352952289686071,0.2386596121068577,0.8170346054543484,0.635622090101242,0.7863803923130035,0.4065496951341629,50,tvt_cp_band,,0.0002002779801841,0.0,0.035094950988423,0.2091854189930018,54.53983657801291,0.207910842000274,3.1472472390159965,0.0058210358547512,1.5281802723184228
stacking,entropy,10,558,800,64883,0.0351764570223166,0.5186496589158194,0.8374292364956172,0.6324800074100494,0.8478564083576202,0.4477497011423111,11,tvt_cp_band,,0.0002062190033029,0.0,0.0349702380190137,0.4969323179975617,55.844062872987706,0.3727033510222099,3.162790586997289,0.0134591161040589,1.5091417214425746
stacking,entropy,20,1041,800,64883,0.043373699008952694,0.9336020250921138,0.8256873025288333,0.6630023896694184,0.8854903221130371,0.4611402004957199,50,tvt_cp_band,,0.0002007370057981,0.0,0.0431729620031546,0.9156598020053934,55.072230913996464,0.4039157929946668,3.04891967002186,0.0254314759222324,1.4991616640181746
stacking,entropy,35,1809,800,64883,0.035740259976591804,1.548720785183832,0.8115059336889979,0.6683304905891418,0.8794583976268768,0.4375943034887314,15,tvt_cp_band,,0.0001896600006148,0.0,0.035550599975977,1.5564781909924932,54.144779850001214,0.4539581720018759,3.171377038001083,0.043497665785253,1.4918403544579633
stacking,entropy,50,2760,800,64883,0.0381245519965887,2.3928833023819607,0.8251441051294602,0.6534845948219299,0.8430452048778534,0.4545858949422836,9,tvt_cp_band,,0.0002036899968516,0.0,0.0379208619997371,2.423221343982732,55.07840320697869,0.5263701079820748,3.1736743049987126,0.0684625935973599,1.5405782338639256
stacking,kern_cd_flat,5,240,800,64883,58.90740245897905,59.11958554008743,0.06245722509332591,0.4956481039524078,0.5,0.0087028998881578,1,tvt_quantile,15.89558888503234,0.0002341359795536,0.0,58.907168322999496,0.2224541559990029,5.5852597070042975,0.2187083760218229,2.9086840829986613,0.0102710748906247,1.5328475712740328
stacking,kern_cd_flat,10,558,800,64883,0.150831762002781,0.3651906982122455,0.06926751114551731,0.6304146945476532,0.7026543021202087,0.14580609947443,1,ct_quantile,15.89558888503234,0.0002323729859199,0.0,0.1505993890168611,0.2305460369971115,6.408277023991104,0.3794971430033911,2.8101913279970177,0.016187100787647,1.9139930983365048
stacking,kern_cd_flat,20,1041,800,64883,0.2570793310296721,0.5244878309895284,0.07353988403449026,0.6760023057460784,0.7677860915660858,0.1878323011100292,1,ct_quantile,15.89558888503234,0.0002421420067548,0.0,0.2568371890229173,0.3105836740287486,6.298680523992516,0.4103007220255676,2.893271945999004,0.0431751740688923,1.5271922281826846
stacking,kern_cd_flat,35,1809,800,64883,0.5648394390300381,0.9195599962258709,0.08738140687865566,0.7034472048282623,0.8245623946189881,0.2525436997413635,1,ct_quantile,15.89558888503234,0.000246492010774,0.0,0.5645929470192641,0.3988240930193569,7.558358670998132,0.4534139579918701,2.815178487013327,0.044103535823524,1.8887908484903164
stacking,kern_cd_flat,50,2760,800,64883,1.4916357600013725,1.9698626329773106,0.10202533289027503,0.7209773004055023,0.8278645992279052,0.2178962990641594,3,ct_quantile,15.89558888503234,0.0002364499960094,0.0,1.491399310005363,0.5586513099842705,8.708153980987845,0.5124988839961588,2.9233854849881027,0.0804244370083324,2.08844430706813
stacking,kern_cd_flat_eploo,5,240,800,64883,27.728467894979985,27.89450647306512,0.059500353120798426,0.6704955041408539,0.8061135053634644,0.2729244977235794,50,tvt_cp_band,,0.0002358539786655,0.0,27.72823204100132,0.1721677799941972,5.478866281016963,0.2125437379872892,2.80870727400179,0.0061292019090615,1.6183048694801982
stacking,kern_cd_flat_eploo,10,558,800,64883,0.1926409990119282,0.4110663803876377,0.06103829630404224,0.6941826939582825,0.8528833031654358,0.332940998673439,4,tvt_quantile,,0.0002468000166118,0.0,0.1923941989953164,0.2390548149996902,5.708686660014791,0.372899297013646,2.772692763013765,0.0206294336239807,1.7483388809196183
stacking,kern_cd_flat_eploo,20,1041,800,64883,0.3151217839913442,0.5446030480088665,0.06779743019892079,0.7103997051715851,0.8640306115150451,0.3257741034030914,9,tvt_cp_band,,0.0002403910038992,0.0,0.314881392987445,0.255840501980856,6.170363583980361,0.4062292510061525,2.8397994459955958,0.0263592379633337,1.771462920383783
stacking,kern_cd_flat_eploo,35,1809,800,64883,0.7092941860028077,1.0536634580639657,0.07948124732131988,0.7087032914161682,0.8290509045124054,0.2541596978902817,5,tvt_quantile,,0.0002415280032437,0.0,0.709052657999564,0.4043353340239264,6.795847869012505,0.4561333929887041,2.870557568006916,0.0599660619627684,1.638866099063307
stacking,kern_cd_flat_eploo,50,2760,800,64883,1.4833512130135205,2.0023557380773127,0.09431738890902562,0.716183602809906,0.830610603094101,0.2387453004717827,4,tvt_quantile,,0.0002575450052972,0.0,1.4830936680082232,0.5889402439934202,7.850582765007857,0.5120533650042489,2.883391823997954,0.0699357189296279,1.730987620423548
stacking,kern_cd_obs,5,240,800,64883,53.94570244400529,54.021679599100025,0.016634179048925352,0.5090682059526443,0.5576355040073395,0.0972595997154712,1,ct_quantile,9.022548374923645,0.0002406349813099,0.0,53.94546180902398,0.0821176680037751,2.588154855009634,0.2400875589810311,2.981414745998336,0.0061405129090417,1.5088794157782104
stacking,kern_cd_obs,10,558,800,64883,0.046355954982573,0.08762922388268621,0.01893656001685482,0.6436224997043609,0.7409047901630401,0.1986215993762016,1,ct_quantile,9.022548374923645,0.0002447159786242,0.0,0.0461112390039488,0.054608903999906,2.7093813190003857,0.3702701249858364,2.884289475012338,0.0133356350997928,1.4807204954267943
stacking,kern_cd_obs,20,1041,800,64883,0.1967233580071478,0.3212025240354705,0.023436314140605544,0.6578502953052521,0.7691082954406738,0.2390910968184471,1,ct_quantile,9.022548374923645,0.0002596599806565,0.0,0.1964636980264913,0.167375238990644,3.000732168002287,0.4077854520000983,2.9890160450013354,0.0428960729623213,1.4801137976173775
stacking,kern_cd_obs,35,1809,800,64883,0.6632684979995246,0.819154004944721,0.03628525560894259,0.6844256937503814,0.7849696993827819,0.2062209978699684,5,ct_quantile,9.022548374923645,0.0002498000103514,0.0,0.6630186979891732,0.2270457090053241,3.840010243002325,0.4536578849947545,2.898468513012631,0.0711602020601276,1.4857140033273026
stacking,kern_cd_obs,50,2760,800,64883,1.0789360780036077,1.3341996158706024,0.0481677610472277,0.7015729069709777,0.8213615953922272,0.2546169966459274,9,ct_quantile,9.022548374923645,0.0002473579952493,0.0,1.0786887200083584,0.3230266440077685,4.649198323983001,0.5194442950014491,2.9453451129957102,0.0677631061407737,1.523929483955726
stacking,kern_cd_obs_eploo,5,240,800,64883,28.234109306969913,28.3217790388735,0.012977651014645928,0.6865341007709503,0.8374635994434356,0.3043692976236343,40,tvt_cp_band,,0.0002330449933651,0.0,28.233876261976548,0.0975959579809568,2.3838290289859287,0.2323920119961258,2.865622606012039,0.0099262260773684,1.541800098202657
stacking,kern_cd_obs_eploo,10,558,800,64883,0.0605231760127935,0.1530565277498681,0.015696990101018465,0.6711097955703735,0.8868021130561828,0.4412109017372131,11,tvt_cp_band,,0.0002598740102257,0.0,0.0602633020025678,0.1063838310074061,2.5600452450162265,0.3641204230079893,2.8367603730002884,0.0138504792703315,1.5415774362918455
stacking,kern_cd_obs_eploo,20,1041,800,64883,0.2676480679656378,0.3643814389652106,0.02452955768298555,0.6866950929164887,0.8342088043689728,0.2969597026705742,11,tvt_quantile,,0.0002003309782594,0.0,0.2674477369873784,0.1358939790225122,3.135113125987118,0.3987730910012033,2.865926373022376,0.0391606080229394,1.5435618348419666
stacking,kern_cd_obs_eploo,35,1809,800,64883,0.6256779209943488,0.7451789567712694,0.032433935799794485,0.6992438912391663,0.8364063978195191,0.2755401000380516,11,tvt_quantile,,0.0002551609941292,0.0,0.6254227600002196,0.1644311529817059,3.638945264974609,0.4574911270174198,2.891997245984385,0.0449301172047853,1.5345342084765434
stacking,kern_cd_obs_eploo,50,2760,800,64883,1.2249885089986492,1.4812464740534779,0.047560327529675324,0.6988076031208038,0.8468680024147034,0.3046251997351646,3,tvt_cp_band,,0.000238436012296,0.0,1.2247500729863532,0.3244100309966597,4.6115462090238,0.4997671819874085,2.928834316000575,0.0681520659418311,1.5256894779158756
stacking,logpzo,5,240,800,64883,7.2516531239962205,7.844572219968541,2.4036757623647005,0.5120357990264892,0.5701194941997528,0.1162982009351253,1,ct_quantile,,0.0810469930002,0.0,7.1706061309960205,0.5991070239979308,157.5293339130003,0.2105552919965703,3.008037065010285,0.0061879280256107,1.5716394234914333
stacking,logpzo,10,558,800,64883,18.782087212981423,20.10869594712858,2.012751556622,0.6173858940601349,0.7652347981929779,0.3292336016893387,25,ct_quantile,,0.0819932679878547,0.0,18.70009394499357,1.3403425899741706,132.11788360000355,0.3657943950092885,2.7676814399892464,0.013733855827013,1.5245243516983464
stacking,logpzo,20,1041,800,64883,24.222344898968007,26.743111686140768,2.4167539745632363,0.6479682087898254,0.8020652055740356,0.3094698935747146,13,tvt_cp_band,,0.0810084559780079,0.0,24.14133644299,2.5471861000114586,158.36467453400837,0.4007410570047796,2.927004795987159,0.0264193128386978,1.558426402421901
stacking,logpzo,35,1809,800,64883,54.76475832701544,58.63275443558814,2.1664923870545008,0.6497289061546325,0.8215888977050781,0.3451433986425399,9,tvt_cp_band,,0.0750583499902859,0.0,54.68969997702516,3.9120424370048568,142.0927692349942,0.4335908840002958,2.83401431600214,0.0440463284321595,1.5242436857370194
stacking,logpzo,50,2760,800,64883,59.8869883310108,66.56916327291401,2.495984015444429,0.6551669955253601,0.8390380024909974,0.3810252040624619,9,tvt_cp_band,,0.0817275260051246,0.0,59.80526080500567,6.753833207010757,163.5631256920169,0.5195395449991338,3.0794222010008525,0.0716582651075441,1.616194817936048
stacking,rnd_a,5,240,800,64883,388.43569068200304,388.7530679239717,1.3490366540223624,0.5505345046520234,0.743757301568985,0.4059469997882843,50,ct_quantile,,0.0235991509980522,388.4120863940043,5.137000698596239e-06,0.3236821829923428,89.09046771502472,0.2110355960030574,3.006870169978356,0.0063049410236999,1.5609224920917768
stacking,rnd_a,10,558,800,64883,397.3425490669906,397.91535885623307,1.400386277038578,0.5733719110488892,0.7213499963283538,0.2965672984719276,30,tvt_quantile,,0.0181491249823011,397.3243949030002,5.039008101448417e-06,0.5861219100188464,92.4101132180076,0.3505277009971905,2.976378067978658,0.0133121207763906,1.5488504049135372
stacking,rnd_a,20,1041,800,64883,403.47354609199095,404.9240087826037,1.3489974468507429,0.639358401298523,0.930641394853592,0.5923365950584412,2,tvt_cp_band,,0.0235521539871115,403.4499880399962,5.898007657378912e-06,1.4766471439797897,89.06985357400845,0.3999619279929902,2.959729073976632,0.0261844533670227,1.542852229991695
stacking,rnd_a,35,1809,800,64883,402.85017883701954,404.8716696170159,1.292105029536261,0.6047557950019836,0.8427164077758789,0.4985352963209152,30,tvt_cp_band,,0.0188659190025646,402.8313079560176,4.961999366059899e-06,2.065569596015848,85.37876412799233,0.45270753200748,2.9729027040011715,0.0440788160194642,1.5431134965911042
stacking,rnd_a,50,2760,800,64883,344.4754713449802,348.3113876034913,1.318529778920164,0.5878882050514221,0.7570954024791717,0.4483225971460342,7,tvt_cp_band,,0.0228423649969045,344.4526231479831,5.83200016990304e-06,3.907113423978444,87.15678131699678,0.5244160150177777,3.180973282986088,0.0711971654673107,1.606613671319792
stacking,rnd_oe,5,240,800,64883,389.35005299400655,389.69698756121215,1.3968324697908228,0.4998959898948669,0.5,0.0002079999976558,30,tvt_cp_band,,0.1234797619981691,389.22656604400254,7.188005838543177e-06,0.353107122995425,92.18850867799485,0.2118133729964029,3.005410105979536,0.0061725557898171,1.5578275405569002
stacking,rnd_oe,10,558,800,64883,403.59393759298837,404.39589290419826,1.3790997377674028,0.5911871016025543,0.6590100049972534,0.13643239736557,1,ct_quantile,,0.1218211599916685,403.4721092149848,7.218011887744069e-06,0.8156871980172582,91.00873256500928,0.3641600910050329,2.950093243009178,0.0137318868073634,1.5286042794468813
stacking,rnd_oe,20,1041,800,64883,404.8191984589794,406.2464240613335,1.0743839822471373,0.5477355003356934,0.600366598367691,0.1059389986097812,1,ct_quantile,,0.1267674469854682,404.6924241289962,6.882997695356608e-06,1.4530489780008793,71.23781270597829,0.4002260919951368,2.9185975970176514,0.0258233756467234,1.5285567858372815
stacking,rnd_oe,35,1809,800,64883,413.8251598259958,416.39604757295456,1.400911001222166,0.6183224976062774,0.6908443987369537,0.1464797995984554,1,ct_quantile,,0.1201099189929664,413.7050424339832,7.47301965020597e-06,2.615662578988122,92.43103641999188,0.4550243010162376,2.9743194980255794,0.0447748320293612,1.5357279276940972
